customer_id,home_market,preferred_channel,loyalty_tier,recency_days,visits_90d,spend_180d_clean,email_open_rate_clean,prior_offer_count_180d,predicted_response_probability,score_decile,campaign_segment,recommended_channel,qa_ready_flag
104248,UAE,Email,Silver,149,3,3701.72,0.624,0,0.419575704746509,6,Reactivation Test Cell,Email,1
115377,Other,Email,Bronze,8,3,2607.25,0.352,2,0.419529727142371,6,Mid Propensity - Test Offer,Email,1
113703,UAE,App Push,Bronze,45,2,1907.44,0.573,0,0.41951764112923373,6,Mid Propensity - Test Offer,App Push,1
110990,UAE,WhatsApp,Bronze,163,1,2521.68,0.613,2,0.4195121690360993,6,Reactivation Test Cell,WhatsApp,1
112789,India,SMS,Gold,24,3,4636.07,0.155,0,0.4194850092907675,6,Mid Propensity - Test Offer,SMS,1
111648,GCC,Email,Gold,86,2,5433.93,0.28,0,0.41948485617667425,6,Mid Propensity - Test Offer,Email,1
106700,GCC,App Push,Silver,65,3,3745.55,0.249,3,0.41948450155590533,6,Mid Propensity - Test Offer,App Push,1
110702,India,SMS,Bronze,88,6,961.78,0.587,3,0.41948124766820977,6,Mid Propensity - Test Offer,SMS,1
102924,Other,App Push,Bronze,52,4,2010.95,0.331,1,0.41946643195098826,6,Mid Propensity - Test Offer,App Push,1
117018,North America,SMS,Silver,45,3,4099.09,0.397,0,0.41946599845811916,6,Mid Propensity - Test Offer,SMS,1
114044,Other,App Push,Bronze,13,5,1409.88,0.518,3,0.41946465062015964,6,Mid Propensity - Test Offer,App Push,1
107694,GCC,App Push,Gold,34,2,4674.04,0.343,0,0.41939130174948414,6,Mid Propensity - Test Offer,App Push,1
114065,UK/EU,Email,Bronze,37,3,1157.28,0.477,3,0.4193737303681123,6,Mid Propensity - Test Offer,Email,1
116025,India,WhatsApp,Bronze,16,1,1744.26,0.309,3,0.41935583468943105,6,Mid Propensity - Test Offer,WhatsApp,1
115013,UAE,App Push,Bronze,60,3,1685.26,0.446,1,0.4193518744734415,6,Mid Propensity - Test Offer,App Push,1
105205,India,Email,Bronze,13,1,781.34,0.554,4,0.41934906246369885,6,Mid Propensity - Test Offer,Email,1
109070,GCC,Email,Bronze,74,1,2564.02,0.538,2,0.41927375456291754,6,Mid Propensity - Test Offer,Email,1
115483,UAE,Email,Bronze,19,3,2362.78,0.631,1,0.41924347825928854,6,Mid Propensity - Test Offer,Email,1
108060,UK/EU,App Push,Silver,14,3,3220.29,0.317,1,0.4192326001599306,6,Mid Propensity - Test Offer,App Push,1
108695,UK/EU,Email,Bronze,36,5,1428.43,0.624,2,0.41923053233274876,6,Mid Propensity - Test Offer,Email,1
119062,UAE,SMS,Bronze,14,1,383.45,0.495,0,0.4192191865937494,6,Mid Propensity - Test Offer,SMS,1
104970,UK/EU,Phone,Silver,122,4,3357.76,0.11,3,0.4192011990292686,6,Reactivation Test Cell,Email,1
115473,UAE,SMS,Bronze,84,2,1994.51,0.419,3,0.41920104109721734,6,Mid Propensity - Test Offer,SMS,1
103426,Other,Email,Bronze,24,8,2799.84,0.318,2,0.41917267343859466,6,Mid Propensity - Test Offer,Email,1
116892,UAE,App Push,Silver,10,3,3754.16,0.252,2,0.41908208244417533,6,Mid Propensity - Test Offer,App Push,1
108511,India,WhatsApp,Silver,6,1,4284.19,0.192,0,0.4190629315951033,6,Mid Propensity - Test Offer,WhatsApp,1
115290,India,SMS,Bronze,41,4,3077.17,0.347,1,0.4190130773837964,6,Mid Propensity - Test Offer,SMS,1
112410,GCC,App Push,Bronze,103,5,1841.29,0.503,3,0.41899702394199206,6,Reactivation Test Cell,App Push,1
116598,Other,Email,Silver,48,9,4429.97,0.277,0,0.41899161144203345,6,Mid Propensity - Test Offer,Email,1
107234,India,Phone,Bronze,20,3,1835.14,0.562,2,0.418985376639305,6,Mid Propensity - Test Offer,Email,1
104397,UAE,Email,Bronze,5,2,2494.94,0.238,2,0.4189276661207925,6,Mid Propensity - Test Offer,Email,1
103775,GCC,Email,Bronze,20,6,994.61,0.417,1,0.4189164701434912,6,Mid Propensity - Test Offer,Email,1
118908,UAE,App Push,Bronze,5,5,736.68,0.494,1,0.4188824826233837,6,Mid Propensity - Test Offer,App Push,1
116631,UAE,Email,Bronze,54,1,1052.85,0.41,2,0.4188109118497622,6,Mid Propensity - Test Offer,Email,1
112697,UAE,WhatsApp,Bronze,8,6,2314.33,0.228,3,0.41880256394427035,6,Mid Propensity - Test Offer,WhatsApp,1
100208,UAE,WhatsApp,Bronze,9,1,1840.67,0.708,1,0.41873478490889665,6,Mid Propensity - Test Offer,WhatsApp,1
113213,UAE,App Push,Bronze,68,6,1876.64,0.499,2,0.41872690475881585,6,Mid Propensity - Test Offer,App Push,1
119169,Other,Email,Bronze,24,0,1761.62,0.511,1,0.4186800244134776,6,Mid Propensity - Test Offer,Email,1
100374,UK/EU,Email,Silver,56,1,3488.64,0.441,2,0.4186443148262107,6,Mid Propensity - Test Offer,Email,1
106843,India,SMS,Bronze,54,2,1668.38,0.472,2,0.4186318171691095,6,Mid Propensity - Test Offer,SMS,1
107214,UAE,Email,Bronze,34,3,2096.18,0.364,0,0.4186177493291909,6,Mid Propensity - Test Offer,Email,1
113879,Other,WhatsApp,Gold,8,3,5320.86,0.238,1,0.4186080369210893,6,Mid Propensity - Test Offer,WhatsApp,1
106889,UK/EU,WhatsApp,Bronze,23,4,1896.12,0.582,0,0.4185874545266184,6,Mid Propensity - Test Offer,WhatsApp,1
103488,India,Email,Bronze,48,2,2827.08,0.393,1,0.418583331524049,6,Mid Propensity - Test Offer,Email,1
112993,UAE,WhatsApp,Silver,57,3,4061.14,0.379,2,0.41854197982284647,6,Mid Propensity - Test Offer,WhatsApp,1
109959,North America,SMS,Bronze,22,7,2868.58,0.389,2,0.418513363646194,6,Mid Propensity - Test Offer,SMS,1
103062,India,Email,Bronze,1,1,533.57,0.241,0,0.4184993055460314,6,Mid Propensity - Test Offer,Email,1
118764,UAE,SMS,Bronze,84,2,1734.75,0.424,4,0.4184926242121204,6,Mid Propensity - Test Offer,SMS,1
103401,GCC,WhatsApp,Silver,23,4,3259.97,0.237,0,0.4184190199572549,6,Mid Propensity - Test Offer,WhatsApp,1
104576,India,Email,Bronze,51,1,2688.99,0.511,0,0.41839571467497155,6,Mid Propensity - Test Offer,Email,1
106946,North America,SMS,Silver,16,1,4522.89,0.249,3,0.4183652809238078,6,Mid Propensity - Test Offer,SMS,1
104679,India,WhatsApp,Silver,107,9,4174.88,0.335,0,0.4183621592174067,6,Reactivation Test Cell,WhatsApp,1
103212,GCC,WhatsApp,Bronze,45,2,2341.8,0.53,3,0.41828403785002455,6,Mid Propensity - Test Offer,WhatsApp,1
117261,GCC,App Push,Gold,59,10,4805.15,0.266,0,0.41825260185134966,6,Mid Propensity - Test Offer,App Push,1
108942,UAE,SMS,Gold,98,1,5104.65,0.241,1,0.4182369926356093,6,Mid Propensity - Test Offer,SMS,1
111766,GCC,WhatsApp,Gold,18,6,5491.26,0.162,1,0.418190601110948,6,Mid Propensity - Test Offer,WhatsApp,1
119543,UK/EU,WhatsApp,Bronze,46,6,2749.92,0.535,1,0.4181610924057895,6,Mid Propensity - Test Offer,WhatsApp,1
119900,India,WhatsApp,Bronze,50,4,2117.99,0.624,0,0.4181399629716576,6,Mid Propensity - Test Offer,WhatsApp,1
105928,GCC,SMS,Bronze,14,4,1784.68,0.221,0,0.4181384472728953,6,Mid Propensity - Test Offer,SMS,1
108396,GCC,WhatsApp,Bronze,45,2,1929.51,0.61,4,0.4181376946519937,6,Mid Propensity - Test Offer,WhatsApp,1
101997,GCC,App Push,Bronze,17,1,1879.93,0.234,1,0.418129637952374,6,Mid Propensity - Test Offer,App Push,1
118489,UK/EU,SMS,Bronze,29,4,1526.21,,2,0.418111388065087,6,Mid Propensity - Test Offer,SMS,1
102717,UK/EU,App Push,Silver,37,4,3390.85,0.095,1,0.4180887405567935,6,Mid Propensity - Test Offer,App Push,1
116021,UAE,Email,Bronze,35,1,1815.24,0.522,2,0.4180886903122412,6,Mid Propensity - Test Offer,Email,1
103889,UAE,Email,Silver,9,2,3352.21,0.234,0,0.4180866029452349,6,Mid Propensity - Test Offer,Email,1
102348,Other,App Push,Silver,90,5,3971.56,0.332,1,0.4180133606570746,6,Mid Propensity - Test Offer,App Push,1
110360,UAE,SMS,Silver,36,2,3505.81,0.283,1,0.41800449019907554,6,Mid Propensity - Test Offer,SMS,1
103319,UAE,SMS,Bronze,11,5,2518.07,0.498,0,0.4179887451166986,6,Mid Propensity - Test Offer,SMS,1
110000,UK/EU,Email,Silver,21,6,3685.55,0.36,2,0.41794271836392377,6,Mid Propensity - Test Offer,Email,1
104960,UAE,Email,Bronze,36,5,2398.18,0.487,1,0.41792869527260507,6,Mid Propensity - Test Offer,Email,1
106215,India,Email,Bronze,64,6,2349.74,0.406,3,0.4179267224286715,6,Mid Propensity - Test Offer,Email,1
100700,UK/EU,SMS,Bronze,0,5,2221.82,0.242,2,0.41789579884963934,6,Mid Propensity - Test Offer,SMS,1
117733,UAE,App Push,Silver,13,3,4347.63,0.308,3,0.4178878629602252,6,Mid Propensity - Test Offer,App Push,1
100062,UK/EU,WhatsApp,Silver,1,7,4177.84,0.256,6,0.41788772024018683,6,Mid Propensity - Test Offer,WhatsApp,1
105197,UAE,WhatsApp,Gold,36,2,4717.13,0.223,2,0.41785962225258666,6,Mid Propensity - Test Offer,WhatsApp,1
118024,UAE,WhatsApp,Bronze,28,0,1757.38,0.286,0,0.41785630175100347,6,Mid Propensity - Test Offer,WhatsApp,1
114982,India,SMS,Bronze,56,3,1997.25,0.357,2,0.41782992067414987,6,Mid Propensity - Test Offer,SMS,1
100781,India,SMS,Bronze,26,1,2303.76,0.583,1,0.41778435757933424,6,Mid Propensity - Test Offer,SMS,1
115192,UAE,SMS,Bronze,47,0,1894.74,0.321,4,0.4177841859506738,6,Mid Propensity - Test Offer,SMS,1
104479,GCC,Email,Bronze,30,0,3144.29,0.373,3,0.41777006295391417,6,Mid Propensity - Test Offer,Email,1
105338,North America,Email,Silver,4,4,3345.68,0.205,2,0.41774404977142127,6,Mid Propensity - Test Offer,Email,1
112515,UAE,Email,Bronze,75,3,1411.06,0.599,3,0.41772061657273485,6,Mid Propensity - Test Offer,Email,1
107611,India,Email,Gold,106,4,6038.28,0.341,0,0.4176478954476149,6,Mid Propensity - Test Offer,Email,1
100395,GCC,Email,Bronze,17,2,984.65,0.467,2,0.4176127280126869,6,Mid Propensity - Test Offer,Email,1
111604,GCC,Phone,Silver,0,2,3350.67,0.368,0,0.4175672404022409,6,Mid Propensity - Test Offer,Email,1
119467,India,Email,Bronze,24,1,,0.394,2,0.41754061436647505,6,Mid Propensity - Test Offer,Email,1
103974,UAE,App Push,Gold,43,5,5654.64,0.035,3,0.4175404653551739,6,Mid Propensity - Test Offer,App Push,1
115835,India,Phone,Silver,2,4,3218.06,0.144,0,0.4175090709649884,6,Mid Propensity - Test Offer,Email,1
115339,GCC,Email,Bronze,37,8,1339.48,0.637,1,0.41746495117587845,6,Mid Propensity - Test Offer,Email,1
105944,UAE,Phone,Bronze,19,1,1608.15,0.546,2,0.4174493953717485,6,Mid Propensity - Test Offer,Email,1
109417,UAE,App Push,Bronze,54,2,1618.15,0.525,2,0.4174447593300685,6,Mid Propensity - Test Offer,App Push,1
117762,North America,WhatsApp,Bronze,43,4,1232.27,0.622,0,0.4174427552613933,6,Mid Propensity - Test Offer,WhatsApp,1
115417,India,Email,Bronze,67,4,3140.01,0.503,2,0.4174390638261387,6,Mid Propensity - Test Offer,Email,1
112822,GCC,Email,Bronze,43,3,2890.6,0.611,3,0.4174172909977998,6,Mid Propensity - Test Offer,Email,1
109839,GCC,Email,Bronze,58,4,1431.45,0.55,2,0.41741682791752466,6,Mid Propensity - Test Offer,Email,1
116896,UK/EU,SMS,Silver,39,4,3928.67,0.373,3,0.4173996630123919,6,Mid Propensity - Test Offer,SMS,1
101826,GCC,Email,Bronze,73,4,1036.77,0.363,1,0.41737216155218876,6,Mid Propensity - Test Offer,Email,1
102475,UK/EU,App Push,Bronze,22,6,2025.17,0.331,0,0.4173151967038305,6,Mid Propensity - Test Offer,App Push,1
102992,GCC,WhatsApp,Silver,50,5,3218.27,0.385,0,0.4172856976534876,6,Mid Propensity - Test Offer,WhatsApp,1
115626,GCC,Phone,Bronze,52,15,2508.61,0.45,1,0.41724805958547106,6,Mid Propensity - Test Offer,Email,1
100635,UAE,SMS,Bronze,38,6,2155.15,0.354,1,0.41722526750906486,6,Mid Propensity - Test Offer,SMS,1
109167,GCC,WhatsApp,Bronze,79,4,2822.4,0.512,2,0.41717728370952367,6,Mid Propensity - Test Offer,WhatsApp,1
114805,North America,WhatsApp,Bronze,38,3,1689.26,0.524,1,0.4170679786372177,6,Mid Propensity - Test Offer,WhatsApp,1
109033,North America,SMS,Silver,19,1,3606.95,0.295,4,0.4170354860834311,6,Mid Propensity - Test Offer,SMS,1
105589,UK/EU,WhatsApp,Bronze,28,2,1885.29,0.229,2,0.41698004668399424,6,Mid Propensity - Test Offer,WhatsApp,1
105844,Other,Email,Bronze,38,6,1672.98,0.498,1,0.41697165995122,6,Mid Propensity - Test Offer,Email,1
106245,GCC,WhatsApp,Silver,32,7,3876.17,0.362,3,0.4169615849624338,6,Mid Propensity - Test Offer,WhatsApp,1
119988,Other,Email,Bronze,1,3,2476.72,0.254,1,0.4169591143544662,6,Mid Propensity - Test Offer,Email,1
109056,India,Email,Gold,83,3,5146.94,0.426,0,0.4169584874023717,6,Mid Propensity - Test Offer,Email,1
109733,Other,Phone,Bronze,45,10,1222.17,0.487,1,0.4169299525679983,6,Mid Propensity - Test Offer,Email,1
104980,UAE,Email,Bronze,30,1,1665.47,0.361,2,0.4169081241344108,6,Mid Propensity - Test Offer,Email,1
104661,GCC,WhatsApp,Bronze,43,2,1427.47,0.526,2,0.4168913842342032,6,Mid Propensity - Test Offer,WhatsApp,1
107579,GCC,Email,Silver,88,3,3861.53,0.604,1,0.4168862498676348,6,Mid Propensity - Test Offer,Email,1
115858,UAE,SMS,Bronze,93,9,2664.3,0.561,0,0.4168515284289881,6,Reactivation Test Cell,SMS,1
112500,India,Email,Bronze,0,5,2135.28,0.331,2,0.41680359475431694,6,Mid Propensity - Test Offer,Email,1
110878,UK/EU,WhatsApp,Bronze,0,3,2361.37,0.378,3,0.4167829782322929,6,Mid Propensity - Test Offer,WhatsApp,1
108951,GCC,Email,Bronze,19,3,1754.49,0.52,1,0.4167828905175507,6,Mid Propensity - Test Offer,Email,1
116233,Other,App Push,Silver,60,1,4279.71,0.462,0,0.4167692453063044,6,Mid Propensity - Test Offer,App Push,1
110438,GCC,Email,Silver,29,5,3254.94,0.235,0,0.416648490700141,6,Mid Propensity - Test Offer,Email,1
101250,GCC,Email,Bronze,24,2,2169.5,0.492,0,0.41663211944632617,6,Mid Propensity - Test Offer,Email,1
110615,UAE,App Push,Bronze,49,2,3091.73,0.464,0,0.4166236419847224,6,Mid Propensity - Test Offer,App Push,1
105597,GCC,Phone,Bronze,37,3,2441.09,0.558,0,0.4166173531106038,6,Mid Propensity - Test Offer,Email,1
107203,UAE,Email,Silver,7,4,3702.12,0.277,0,0.41660004614039314,6,Mid Propensity - Test Offer,Email,1
103354,UK/EU,WhatsApp,Bronze,18,1,453.63,0.506,2,0.4165806177778839,6,Mid Propensity - Test Offer,WhatsApp,1
105617,UAE,Email,Bronze,24,5,3121.89,0.408,1,0.4165758676757604,6,Mid Propensity - Test Offer,Email,1
117935,UAE,App Push,Silver,76,6,3439.8,0.231,0,0.4165552566851846,6,Mid Propensity - Test Offer,App Push,1
116911,Other,SMS,Bronze,0,5,2368.55,0.47,1,0.4165478269411656,6,Mid Propensity - Test Offer,SMS,1
103616,UAE,Email,Bronze,36,3,949.1,0.467,0,0.4165430540417117,6,Mid Propensity - Test Offer,Email,1
117451,India,App Push,Bronze,25,2,1530.31,0.238,2,0.416486210233914,6,Mid Propensity - Test Offer,App Push,1
115108,GCC,SMS,Bronze,115,0,2206.3,0.68,0,0.41646313624873393,6,Reactivation Test Cell,SMS,1
108344,UK/EU,Phone,Silver,20,3,3327.78,0.308,1,0.4164627888757404,6,Mid Propensity - Test Offer,Email,1
105777,Other,App Push,Bronze,6,1,686.89,0.444,2,0.41642262036966676,6,Mid Propensity - Test Offer,App Push,1
104053,North America,App Push,Silver,47,3,3349.08,0.356,1,0.4163964766780563,6,Mid Propensity - Test Offer,App Push,1
101282,India,WhatsApp,Bronze,41,3,934.32,0.375,2,0.4163851174908174,6,Mid Propensity - Test Offer,WhatsApp,1
103418,UAE,Email,Bronze,46,6,2136.01,0.503,1,0.4163297644150896,6,Mid Propensity - Test Offer,Email,1
113140,UK/EU,WhatsApp,Bronze,101,3,1478.56,0.587,1,0.41631538044230076,6,Reactivation Test Cell,WhatsApp,1
115256,UAE,Email,Bronze,28,2,2057.25,0.504,3,0.416287526337154,6,Mid Propensity - Test Offer,Email,1
107154,Other,WhatsApp,Platinum,41,9,7362.52,0.161,2,0.41628340159824856,6,Mid Propensity - Test Offer,WhatsApp,1
114700,UAE,SMS,Bronze,36,6,1836.47,0.477,1,0.4162801959101827,6,Mid Propensity - Test Offer,SMS,1
113542,UK/EU,Phone,Silver,43,4,3678.31,0.261,0,0.41627186299953156,6,Mid Propensity - Test Offer,Email,1
103920,UK/EU,Email,Bronze,16,8,2907.8,0.407,2,0.41627092022874695,6,Mid Propensity - Test Offer,Email,1
106720,UAE,WhatsApp,Bronze,85,3,2761.78,0.597,2,0.4162658314990284,6,Mid Propensity - Test Offer,WhatsApp,1
116482,North America,App Push,Gold,108,6,5838.28,0.343,2,0.41626160302147325,6,Mid Propensity - Test Offer,App Push,1
112673,UK/EU,Email,Bronze,15,4,1501.7,0.279,0,0.4162376433597406,6,Mid Propensity - Test Offer,Email,1
113499,UK/EU,WhatsApp,Bronze,10,3,1787.92,0.382,2,0.4161880418351076,6,Mid Propensity - Test Offer,WhatsApp,1
109997,North America,WhatsApp,Bronze,129,2,1067.65,0.497,2,0.416187863135866,6,Reactivation Test Cell,WhatsApp,1
103704,UAE,WhatsApp,Gold,58,1,5223.36,0.311,0,0.41616852245344477,6,Mid Propensity - Test Offer,WhatsApp,1
114985,India,SMS,Bronze,86,0,2317.85,0.558,1,0.4161656968362359,6,Mid Propensity - Test Offer,SMS,1
110745,Other,Email,Bronze,29,3,2947.9,0.342,2,0.41615760248806893,6,Mid Propensity - Test Offer,Email,1
102392,UK/EU,App Push,Bronze,72,7,1605.01,0.357,3,0.41611061577976866,6,Mid Propensity - Test Offer,App Push,1
108895,GCC,App Push,Silver,44,1,4188.18,0.386,2,0.41607587555925246,6,Mid Propensity - Test Offer,App Push,1
109504,Other,App Push,Silver,74,7,3419.78,0.487,1,0.41605719606086683,6,Mid Propensity - Test Offer,App Push,1
102665,GCC,App Push,Gold,57,8,6373.74,0.223,2,0.4160287667515197,6,Mid Propensity - Test Offer,App Push,1
111965,UAE,WhatsApp,Bronze,38,6,2859.59,0.288,4,0.4159531002659129,6,Mid Propensity - Test Offer,WhatsApp,1
107465,India,Email,Bronze,25,5,2039.91,0.23,1,0.4158756783262313,6,Mid Propensity - Test Offer,Email,1
114759,UK/EU,Email,Silver,42,10,3775.43,0.192,1,0.4158337920735624,6,Mid Propensity - Test Offer,Email,1
113553,GCC,Email,Bronze,18,3,2529.51,0.54,2,0.4158056535226598,6,Mid Propensity - Test Offer,Email,1
116770,India,Phone,Bronze,22,3,2128.5,0.416,1,0.4157592503272276,6,Mid Propensity - Test Offer,Email,1
115695,UAE,App Push,Silver,84,6,3467.16,0.171,0,0.4157414375528257,6,Mid Propensity - Test Offer,App Push,1
111546,Other,App Push,Silver,45,2,3364.51,0.454,0,0.4157413909912208,6,Mid Propensity - Test Offer,App Push,1
116026,India,Email,Silver,39,0,3816.62,0.327,1,0.4157132579221424,6,Mid Propensity - Test Offer,Email,1
103231,India,App Push,Bronze,57,1,1661.71,0.728,0,0.4156901306110836,6,Mid Propensity - Test Offer,App Push,1
101635,India,WhatsApp,Gold,80,5,5108.24,0.252,2,0.41564532927803727,6,Mid Propensity - Test Offer,WhatsApp,1
104226,UAE,WhatsApp,Bronze,6,3,1548.14,0.367,0,0.4156247491041178,6,Mid Propensity - Test Offer,WhatsApp,1
113725,UAE,Email,Bronze,35,3,1074.32,0.589,2,0.41554466397491147,6,Mid Propensity - Test Offer,Email,1
114533,Other,App Push,Silver,60,2,3331.44,0.331,2,0.41551443115379,6,Mid Propensity - Test Offer,App Push,1
113092,UAE,App Push,Gold,22,0,5462.41,0.123,1,0.41547812882316315,6,Mid Propensity - Test Offer,App Push,1
100712,GCC,WhatsApp,Bronze,16,1,2170.07,0.485,0,0.4154756516517298,6,Mid Propensity - Test Offer,WhatsApp,1
118068,India,Email,Silver,100,5,4047.11,0.415,3,0.4154711064165879,6,Mid Propensity - Test Offer,Email,1
111003,UK/EU,Email,Gold,89,3,5249.48,0.363,1,0.41545105824542683,6,Mid Propensity - Test Offer,Email,1
113663,GCC,Email,Silver,168,2,3677.51,0.734,1,0.41544255722962814,6,Reactivation Test Cell,Email,1
113167,UK/EU,Email,Silver,9,13,4458.86,0.106,1,0.41542811872428365,6,Mid Propensity - Test Offer,Email,1
117589,UAE,SMS,Bronze,72,7,2707.64,0.438,0,0.41539981346043187,6,Mid Propensity - Test Offer,SMS,1
114810,North America,App Push,Gold,100,1,5362.98,0.388,1,0.415364688656219,6,Mid Propensity - Test Offer,App Push,1
118858,UK/EU,SMS,Silver,57,4,3345.91,0.518,0,0.41533818975429615,6,Mid Propensity - Test Offer,SMS,1
102161,India,Email,Silver,49,0,4377.24,0.294,1,0.4153310320658853,6,Mid Propensity - Test Offer,Email,1
106787,UAE,WhatsApp,Gold,43,4,4901.11,0.213,0,0.4153207508467546,6,Mid Propensity - Test Offer,WhatsApp,1
113783,Other,WhatsApp,Silver,66,3,3339.33,0.597,1,0.4153198449661937,6,Mid Propensity - Test Offer,WhatsApp,1
101556,UAE,WhatsApp,Silver,81,1,3602.02,0.631,0,0.41523852783463966,6,Mid Propensity - Test Offer,WhatsApp,1
112342,UAE,Email,Gold,21,2,4661.68,0.208,1,0.41517673564737256,6,Mid Propensity - Test Offer,Email,1
114240,North America,Email,Bronze,16,4,1008.77,0.586,0,0.41516650429376073,6,Mid Propensity - Test Offer,Email,1
103246,Other,SMS,Bronze,60,4,1861.43,0.605,0,0.41515375171675456,6,Mid Propensity - Test Offer,SMS,1
111993,UAE,Email,Bronze,36,5,2280.05,0.342,3,0.41514060485894205,6,Mid Propensity - Test Offer,Email,1
117139,India,Email,Bronze,100,9,2576.48,0.603,1,0.41513113689254466,6,Reactivation Test Cell,Email,1
110482,UAE,Email,Bronze,13,6,2398.35,0.416,3,0.41505971898801713,6,Mid Propensity - Test Offer,Email,1
109571,UK/EU,WhatsApp,Bronze,26,6,2967.71,0.236,4,0.4150585209399564,6,Mid Propensity - Test Offer,WhatsApp,1
103472,UAE,SMS,Bronze,47,7,1446.07,0.293,2,0.41503873001742636,6,Mid Propensity - Test Offer,SMS,1
116149,Other,App Push,Bronze,64,3,2297.2,0.436,1,0.41503577986582946,6,Mid Propensity - Test Offer,App Push,1
117198,Other,Email,Silver,10,2,3928.05,0.279,0,0.41500710206474156,6,Mid Propensity - Test Offer,Email,1
106162,India,App Push,Gold,165,6,5881.19,0.582,4,0.4149881244491903,6,Reactivation Test Cell,App Push,1
119158,North America,Email,Gold,85,6,5373.63,0.253,2,0.4149501916151133,6,Mid Propensity - Test Offer,Email,1
112605,India,App Push,Silver,64,2,4296.08,0.339,2,0.41493247642646025,6,Mid Propensity - Test Offer,App Push,1
119274,UAE,Email,Bronze,27,4,2647.02,0.448,2,0.41491158637917314,6,Mid Propensity - Test Offer,Email,1
113192,UAE,WhatsApp,Silver,67,4,3809.24,0.113,0,0.4148826190604426,6,Mid Propensity - Test Offer,WhatsApp,1
110568,India,Email,Bronze,103,2,1907.21,0.606,2,0.414867195279272,6,Reactivation Test Cell,Email,1
113792,India,Email,Gold,79,8,5892.31,0.161,0,0.4148581035468477,6,Mid Propensity - Test Offer,Email,1
106464,UAE,Email,Silver,61,7,4032.24,0.299,2,0.41485116722644266,6,Mid Propensity - Test Offer,Email,1
100564,India,SMS,Bronze,14,2,894.48,0.47,0,0.41483223228559507,6,Mid Propensity - Test Offer,SMS,1
112876,UAE,WhatsApp,Bronze,4,1,740.09,0.452,5,0.41482401096593224,6,Mid Propensity - Test Offer,WhatsApp,1
116562,UAE,Email,Silver,37,6,3458.34,0.274,0,0.41482302756025535,6,Mid Propensity - Test Offer,Email,1
101814,GCC,WhatsApp,Silver,146,0,3194.49,0.554,2,0.4148182479568887,6,Reactivation Test Cell,WhatsApp,1
114057,UAE,WhatsApp,Bronze,0,1,2940.69,0.554,2,0.4148147937055269,6,Mid Propensity - Test Offer,WhatsApp,1
100203,GCC,Email,Silver,81,7,3671.67,0.479,2,0.41474099301703704,6,Mid Propensity - Test Offer,Email,1
114707,GCC,App Push,Bronze,11,2,2097.63,0.326,0,0.4147275864822985,6,Mid Propensity - Test Offer,App Push,1
104665,GCC,SMS,Silver,103,7,4191.95,0.429,0,0.41472359710074735,6,Mid Propensity - Test Offer,SMS,1
112719,GCC,Email,Bronze,17,1,49.5,0.409,3,0.4147190555139257,6,Mid Propensity - Test Offer,Email,1
119508,India,App Push,Bronze,7,7,918.72,0.633,2,0.414696710786048,6,Mid Propensity - Test Offer,App Push,1
114336,UAE,Email,Silver,36,1,3341.43,0.341,1,0.414692253853621,6,Mid Propensity - Test Offer,Email,1
116125,UAE,WhatsApp,Gold,13,3,5081.09,0.219,1,0.41467855381196095,6,Mid Propensity - Test Offer,WhatsApp,1
114534,India,WhatsApp,Silver,81,5,4393.1,0.466,2,0.4146565954752696,6,Mid Propensity - Test Offer,WhatsApp,1
108533,North America,Email,Silver,25,2,3381.37,0.325,1,0.4146226163879051,6,Mid Propensity - Test Offer,Email,1
116091,North America,SMS,Bronze,36,4,2220.22,0.273,0,0.4146193225025732,6,Mid Propensity - Test Offer,SMS,1
109509,India,SMS,Bronze,40,3,1970.98,0.598,1,0.4146074398275522,6,Mid Propensity - Test Offer,SMS,1
101507,UAE,SMS,Bronze,50,7,1896.8,0.48,2,0.4145628577005467,6,Mid Propensity - Test Offer,SMS,1
115408,UK/EU,App Push,Silver,126,14,3503.96,0.308,3,0.414547165361305,6,Reactivation Test Cell,App Push,1
105789,UK/EU,Email,Silver,56,7,4253.55,0.165,3,0.4145350878720298,6,Mid Propensity - Test Offer,Email,1
114096,North America,WhatsApp,Silver,8,12,4039.51,0.225,1,0.41453392655166454,6,Mid Propensity - Test Offer,WhatsApp,1
111015,UAE,SMS,Bronze,91,4,1044.6,0.729,2,0.4145273114313413,6,Reactivation Test Cell,SMS,1
102801,India,SMS,Bronze,17,1,3031.35,0.507,0,0.41451188584470483,6,Mid Propensity - Test Offer,SMS,1
106738,North America,App Push,Gold,72,2,5253.04,0.336,0,0.41450117697313205,6,Mid Propensity - Test Offer,App Push,1
111851,UK/EU,Email,Bronze,37,4,2263.27,0.493,2,0.41449114977748214,6,Mid Propensity - Test Offer,Email,1
107201,UAE,SMS,Bronze,39,2,2448.91,0.45,2,0.4144659780516414,6,Mid Propensity - Test Offer,SMS,1
100855,UAE,WhatsApp,Bronze,21,8,2082.28,0.103,1,0.4144357554944885,6,Mid Propensity - Test Offer,WhatsApp,1
112172,North America,SMS,Bronze,84,2,1045.5,0.423,2,0.41443005120038257,6,Mid Propensity - Test Offer,SMS,1
112798,UAE,WhatsApp,Bronze,26,2,1790.94,0.598,0,0.4143797558832025,6,Mid Propensity - Test Offer,WhatsApp,1
